sarganmanta|Para cuando un estudio fiable y serio de lo que nos cuesta a los que pagamos impuestos por existir el mantener a los que no pagan impuestos ni los han pagado? Igual si no regalamos dinero sin trabajar tendríamos para gasto militar y cumplir con nuestros socios occidentales no? En el cole de mi hija cada vez hay mas recién llegados que no contribuyen en nada y sin embargo tienen educación, sanidad, servicios sociales, ayuda al alquiler, bono social, e IMV.....hasta cuando?
kosak|@Minombreyapellido #10 Cerrar @ BM1234 # 6 A ver, que ya hemos sido invadidos por gente que no quiere integrarse, ni aprender nuestro idioma, y que están en edad militar... Ahí lo dejo 7.19 Y que posiblemente fueran los que en caso de conflicto militar defendieran España con mas ahínco que los propios españoles de origen y precisamente por su necesidad de ser acogidos de pleno derecho no les importaría hacer lo que fuera necesario como es lo de poner sus vidas en juego, en contra de lo que harían muchos que se consideran españoles pero solo de boquilla.
ralipikenna2021|Hacen muy bien. Otan es matar. Que inviertan en Sanidad mejor.
Voxamnistiayreferendumpa2anos|Un titular esperpéntico, ya se está demostrando que el genocida se ríe de toda la OTAN , un buen símil de titular....!!!
puned|Puede ser que P. Sanchez se redima de todo el daño causado a España y los españoles logrando posicionar a España como neutral o no beligerante en el gran conflicto que se avecina, aunque sea por casualidad y como efecto secundario de su narcisismo y apego al poder. Sánchez ha sido el gran equilibrista capaz de no enfandar demasiado a ninguna de las partes de las que depende su poder, en algun momento tendrá que elegir entre mantenerse en el poder o hacer lo que la OTAN y otros poder internacionales le piden. Esta sociedad española aburguesada, desapegada, desconfiada y desengañada de sus políticos no aceptará mandar a sus hijos a morir a una guerra.
Pirulas3|@alfalfa60 #64 Cerrar Si gobernara Feijoó se comprometería a llegar al 10% con tal de arrastrarse más ante la UE. Bien por Sánchez. Pues para pedir el catalán bien que se arrastra...
Pirulas3|@MrMaster #28 Cerrar Ir al 5% del presupuesto supone aceptar el guante e ir de cabeza a la IIIGM Mucho mejor dejarse invadir. Qué duda cabe...
Seseno|@MarcoAurelio #56 Cerrar @ Minombreyapellido # 40 Hasta en los mundos de Narnia había guerra, incluso en los de Yuppi, eso de aspirar el aire para ver a qué huelen las nubes es chachipiruli pero muy infantil. Vivimos en un mundo donde la violencia es abundante y se ejerce sin miramientos . Quien lleva un buen garrote en la mano no tiene porqué andar dando palos, pero los demás suelen dejarlo tranquilo. Quien no lo lleva ....ya sabemos cómo acaba 'su cuento'. Mejor explicado imposible y aún así hay gente que no lo quiere entender.
Madridatope|@alfa60 #64 Cerrar Si gobernara Feijoó se comprometería a llegar al 10% con tal de arrastrarse más ante la UE. Bien por Sánchez. Ojalá y nunca tengamos que lamentarnos. Si ocurre vas a ver la velocidad a la que el galgo de Paiporta sale corriendo y te deja tirado. Este es un tema de saber gastar (aquí no hay ni para los enfermos de ELA) y este gobierno es especialista en malgastar. Esa es la diferencia
ssk|@sarganmanta #4 Cerrar Para cuando un estudio fiable y serio de lo que nos cuesta a los que pagamos impuestos por existir el mantener a los que no pagan impuestos ni los han pagado? Igual si no regalamos dinero sin trabajar tendríamos para gasto militar y cumplir con nuestros socios occidentales no? En el cole de mi hija cada vez hay mas recién llegados que no contribuyen en nada y sin embargo tienen educación, sanidad, servicios sociales, ayuda al alquiler, bono social, e IMV.....hasta cuando? si señor, totalmente de acuerdo.
Madridatope|@Truth #60 Cerrar Ejemplo perfecto de manipulación mediática. Investiguen un poco y verán que hay muchos países que no llegan.las élites siempre igual: primero nos meten miedo con algo, y luego nos equilman a impuestos para supuestamente solucionarlo. No con mis impuestos, no a sus guerras. Que vayan los 7 hijos de la Von Der Leyden a la guerra Dos cosas. Puede haber países que no lleguen, pero su voluntad es la de alcanzarlo, mientras que aquí directamente ni se plantea. En segundo lugar ya sabes aquello de si quieres la paz prepárate para la guerra. El mundo es un sitio cada vez más peligroso y tus vecinos son tiburones. Si un día ocurre a lo mejor esos 7 hijos no te defienden y te ves peleando con una mano delante y otra detrás. El que no te defenderá es Cumfraude que estará disfrutando de lo esquilmado a este país.
Un_Pallares_Cualquiera|@Truth #60 Cerrar Ejemplo perfecto de manipulación mediática. Investiguen un poco y verán que hay muchos países que no llegan.las élites siempre igual: primero nos meten miedo con algo, y luego nos equilman a impuestos para supuestamente solucionarlo. No con mis impuestos, no a sus guerras. Que vayan los 7 hijos de la Von Der Leyden a la guerra Eso es lo que interesa, como siempre.
chankly_36|@TrueOrFalse #61 Cerrar Pedro está llevando a España a niveles de Españistan... ¿Qué tiene que arrastrase y obedecer a países extranjeros? Es que hay que ser patético y vende patrias.
chankly_36|@Seseno #63 Cerrar No pasa nada si nos atacan o tenemos algún problema con alguien (los vecinos del sur probablemente), mientras nos corren a pedrazos hasta los Pirineos nosotros iremos cantando y repartiendo flores al enemigo; por algo somos mas pacifistas, ecologistas, y progresistas que nadie. Ya vendrán otros a defendernos (previo pago) mientras a nosotros nos faltarán piernas para salir corriendo. Otro vasallo vende patrias...
alfa60|Si gobernara Feijoó se comprometería a llegar al 10% con tal de arrastrarse más ante la UE. Bien por Sánchez.
Seseno|No pasa nada si nos atacan o tenemos algún problema con alguien (los vecinos del sur probablemente), mientras nos corren a pedrazos hasta los Pirineos nosotros iremos cantando y repartiendo flores al enemigo; por algo somos mas pacifistas, ecologistas, y progresistas que nadie. Ya vendrán otros a defendernos (previo pago) mientras a nosotros nos faltarán piernas para salir corriendo.
Enfin|@Kaxtor #53 Cerrar Ni un duro en armamento. Se paga una cuota para que los demas nos asistan y listo. Nosotros solo aportamos personas. ¿en qué mundo vives? Lo más complicado (humana, familiar y políticamente) es reclutar soldados entre tus hijos y familiares.
TrueOrFalse|Pedro está llevando a España a niveles de Españistan...
Truth|Ejemplo perfecto de manipulación mediática. Investiguen un poco y verán que hay muchos países que no llegan.las élites siempre igual: primero nos meten miedo con algo, y luego nos equilman a impuestos para supuestamente solucionarlo. No con mis impuestos, no a sus guerras. Que vayan los 7 hijos de la Von Der Leyden a la guerra
DiasyOllas|Otro peaje para el Mojamé y otro frente abandonado para la defensa de los españoles. Al Héroe De Paiporta se la trae al pairo pues bien sabe él que, si algún día, los españoles dejan la cobardía, el rencor y el pancismo echándole fuera de la Moncloa, su vida futura está con Glez., Bono, don Zapatone, Hidalgo y tanti quanti en las soleada playas del Caribe.
Kaxtor|@MarcoAurelio #51 Cerrar La España socialista es un pozo sin fondo, en el que del derroche y los gastos absurdos son legión. Si entran otros a gobernar se van a encontrar un agujero negro que ríete tu del que se encontró Rajoy cuando llego después del desastre de Zapatero.Hablamos del gobierno que más dinero ha recibido de Europa desde nuestra entrada en la UE y que más ha recaudado en la historia de España. Pues bien, hemos aumentado en solo seis años un 60% la deuda soberana pasando de 1,1 billones a 1,8 (dicen 1,6 pero no suman las transferencias entre CCAA). Con semejante expediente lo normal es que la caja pública llegue vacía a final de mes. te suena algo que se llamó pandemia? Eh sinverguenza?
MarcoAurelio|@Editora #47 Cerrar @ sarganmanta # 4 Si vosotros y tu amo hicierais la mili, en vez de escaquearos, no habría gasto militar a penas... Esfuerzate más, venga, a ver si nos cuentas algo interesante.... .
MarcoAurelio|@Minombreyapellido #40 Cerrar Las armas para la paz, siempre acaban matando en alguna guerra. Es lo que pienso. Otra cosa es que no sea lo políticamente aceptado como "libertad de pensamiento y _Xpresión" Hasta en los mundos de Narnia había guerra, incluso en los de Yuppi, eso de aspirar el aire para ver a qué huelen las nubes es chachipiruli pero muy infantil. Vivimos en un mundo donde la violencia es abundante y se ejerce sin miramientos . Quien lleva un buen garrote en la mano no tiene porqué andar dando palos, pero los demás suelen dejarlo tranquilo. Quien no lo lleva ....ya sabemos cómo acaba 'su cuento'.
Editora|@heliomar #50 Cerrar @ Editora # 46 Los que cumplen con los requisitos establecidos, claro que cobran el ingreso mínimo vital. Un año de residencia legal, no superar los niveles de renta fijados y algunas carencias más en materia de viviendas, hijos, etc... Noo, ése miningreso es mayoritariamente para autónomos españoles que perdieron todo con la pandemia. Los inmigrantes cobran el triple como mínimo, pero no por ése concepto.
Maximina|Pues igual dicen "si no pagas te vas fuera" y veras que risa con los vecinos que tenemos por el sur y todos los que ya están en cualquier rincón y que además les damos paguita para que nos sigan invadiendo que parece esto el caballo de Troya.
Kaxtor|Ni un duro en armamento. Se paga una cuota para que los demas nos asistan y listo. Nosotros solo aportamos personas.
esperpento222|Ya sabemos que pais será el siguiente en ser invadido por no invertir en su defensa.
MarcoAurelio|La España socialista es un pozo sin fondo, en el que del derroche y los gastos absurdos son legión. Si entran otros a gobernar se van a encontrar un agujero negro que ríete tu del que se encontró Rajoy cuando llego después del desastre de Zapatero.Hablamos del gobierno que más dinero ha recibido de Europa desde nuestra entrada en la UE y que más ha recaudado en la historia de España. Pues bien, hemos aumentado en solo seis años un 60% la deuda soberana pasando de 1,1 billones a 1,8 (dicen 1,6 pero no suman las transferencias entre CCAA). Con semejante expediente lo normal es que la caja pública llegue vacía a final de mes.
heliomar|@Editora #46 Cerrar @ sarganmanta # 4 Los extranjeros no cobran el IMV, cobran más, y por otros conceptos, que os lava el cerebro el Prorroguitas... Los que cumplen con los requisitos establecidos, claro que cobran el ingreso mínimo vital. Un año de residencia legal, no superar los niveles de renta fijados y algunas carencias más en materia de viviendas, hijos, etc...
abi3|@Rebeldeconcausa63 #29 Cerrar Es temerario, suponiendo que Marruecos decida mañana reconquistar Ceuta y Melilla, quien vendrá en nuestra ayuda? Reconquistar??? Ceuta y melilla son territorio español desde hace 500 años. Hace 500 años, lo que hoy es Marruecos era un conjunto de tribus que cada una era independiente. No existía ese país. España si. Si lo que hoy es Marruecos invadiera ceuta y melilla, esas ciudades no son territorio otan aunque si son territorio UE.
Editora|@OkupasOut #33 Cerrar Se demuestra q las guerras hoy día se ganan con misiles hipersónicos y drones y bunkers de hormigón para la defensa. Que empiecen por invertir en eso y en la preparación de los soldados y sus condiciones de vida y de trabajo, q cada vez menos jóvenes quieren alistare en el ejército. Dile a Vagascal y sus pipiolos Garriga y compañía, que hagan la mili, que aún están a tiempo...
Editora|@sarganmanta #4 Cerrar Para cuando un estudio fiable y serio de lo que nos cuesta a los que pagamos impuestos por existir el mantener a los que no pagan impuestos ni los han pagado? Igual si no regalamos dinero sin trabajar tendríamos para gasto militar y cumplir con nuestros socios occidentales no? En el cole de mi hija cada vez hay mas recién llegados que no contribuyen en nada y sin embargo tienen educación, sanidad, servicios sociales, ayuda al alquiler, bono social, e IMV.....hasta cuando? Si vosotros y tu amo hicierais la mili, en vez de escaquearos, no habría gasto militar a penas...
Editora|@sarganmanta #4 Cerrar Para cuando un estudio fiable y serio de lo que nos cuesta a los que pagamos impuestos por existir el mantener a los que no pagan impuestos ni los han pagado? Igual si no regalamos dinero sin trabajar tendríamos para gasto militar y cumplir con nuestros socios occidentales no? En el cole de mi hija cada vez hay mas recién llegados que no contribuyen en nada y sin embargo tienen educación, sanidad, servicios sociales, ayuda al alquiler, bono social, e IMV.....hasta cuando? Los extranjeros no cobran el IMV, cobran más, y por otros conceptos, que os lava el cerebro el Prorroguitas...
Editora|@JesusJB #2 Cerrar Somos los más insolidarios con los países que corren más peligro, como estamos lejos para que gastar, este gobierno está en manos de los comunistas y de los independentistas, todo para que el emperador Sánchez siga en el trono. No olvidamos al socialismo cómplice de todos los ministros que le miman. dona tu paga entera, si tanto te preocupan ésos extranjeros
Hiparquia|Bravo!! Quienes defienden el gasto militar que sean ellos y sus hijos quienes se pongan al frente.
Editora|Bien por nuestro Presi! Las personas primero
Un_Pallares_Cualquiera|@trompetes #9 Cerrar Igual será que el gobierno tiene otras prioridades. No sé, per alguien me podría decir, en que nos beneficiará más a los españoles, gastar más del doble de lo que gastamos actualmente en defensa? En seguir en el "club". Vamos, lo de siempre, a los mandamases de más arriba la plebe les importa un comino.
Minombreyapellido|Yo solo sé que las industrias de armas, sean de un lado o del otro, necesitan tener enemigos para crecer. Es decir, creo que R necesita ser enemiga de E, y E necesita ser enemiga de R. Son negocios... Y quizás un teatro, en el que se paga entrada con dinero y con muertos.
Minombreyapellido|Las armas para la paz, siempre acaban matando en alguna guerra. Es lo que pienso. Otra cosa es que no sea lo políticamente aceptado como "libertad de pensamiento y _Xpresión"
Minombreyapellido|Si se gasta más en armas, ¿habría que gastar más en prensa?
Minombreyapellido|Hay un pensamiento políticamente correcto que es el único que se puede publicar?
Danigar|El Rutte puede pedir por su boca lo que quiera, pero un 5% no se lo gasta ni EEUU...
Mariaantonieta1789|No me extraña, cualquier país decente huiría de Sánchez como de la peste.
Minombreyapellido|Yo solo sé que las industrias de armas, sean de un lado o del otro, necesitan tener enemigos para crecer. Es decir, creo que la OTRAN necesita que R sea enemiga de E, y E necesita ser enemiga de R. Son negocios... Y quizás un teatro, en el que se paga entrada con dinero y con muertos.7.17 y me hago copia
Minombreyapellido|Yo solo sé que las industrias de armas, sean de un lado o del otro, necesitan tener enemigos para crecer. Es decir, creo que la OTRAN necesita que R sea enemiga de E, y E necesita ser enemiga de R. Son negocios... Y quizás un teatro, en el que se paga entrada con dinero y con muertos.7.17 y me hago copia
OkupasOut|Se demuestra q las guerras hoy día se ganan con misiles hipersónicos y drones y bunkers de hormigón para la defensa. Que empiecen por invertir en eso y en la preparación de los soldados y sus condiciones de vida y de trabajo, q cada vez menos jóvenes quieren alistare en el ejército.
JoseBenitez|Nada nuevo bajo el sol. Desde Zparo España esta buscando que la expulsen de la OTAN y la UE. Para poder ser más bolivarianos.
konector|Nos van a entrar por Ceuta para darnos una lección .
pagan|Rutte es un lacayo de Trump, no hay más que ver cómo se posicionó cuando le pregutaron qué haría la OTAN si EEUU invadiese Groenlandia o Canadá. Hacemos bien en no fiarnos de ese tipo ni hacer nada de lo que nos diga.
Rebeldeconcausa63|Es temerario, suponiendo que Marruecos decida mañana reconquistar Ceuta y Melilla, quien vendrá en nuestra ayuda?
MrMaster|Ir al 5% del presupuesto supone aceptar el guante e ir de cabeza a la IIIGM
OkupasOut|Con un PIB de 1,8 billones $, el 5% serían 90,000 millones. Con eso da para crear fábricas de drones de todo tipo, cada vez más sofisticados con MATERIALES Y FABRICACIÓN PROPIOS para no depender del fuera y crear una legión de ingenieros y de expertos operadores de drones que en tiempos de paz serían utilísimos para la economía y la seguridad el país, mejorando la vigilancia del enorme espacio marítimo, la prevención y extinción de incendios, de plagas en cultivos, fumigación , socorro rápido en casos de emergencias y desastres naturales, transporte urbano, etc. También elaboración propia de misiles hipersónicos, que ya países como Corea o Turquía, Irám, dominan la tecnología.
Pirracas2992|La peor política internacional que podíamos tener. Y por culpa de un loco. Nuestra imagen como país en Occidente es de vergüenza y estupor.
ab_urbe_condita|@YoOpinoAsi #8 Cerrar Que lo saquen de las pensiones. Los jóvenes no trabajan para mantener a todos estos, que encima tienen pisos que los alquilan a precios de oro, mientras los jovenes sin pisos y obligados a vivir afinados. El que tiene que afinar bastante el cerebro eres tu, chavalín.Supongo que tendrás o habrás tenido padres que te han criado, limpiado el culo, educado (poco) y aguantado al tiempo que pgaban impuestos para retribuir a mayores que lo habían hecho antes y a jóvenes que lo deberán hacer en el futuro.
