Andalu_ilustrao|En mi opinión, una de las mayores satisfacciones de la vida es ver que por mucho que imaginemos y elucubremos, la realidad siempre supera a la ficción.
barcetabis|@burrinchus #76 Cerrar @ usuario_no_registrado # 51 No le des las gracias de este esperpento ni Valle-Inclán ni a Berlanga. Dale las gracias a Pedro Sánchez y su cueva de Alí Babá, y a todos los españoles que aún hoy lo votarían. A él, o a cualquiera de sus socios de gobierno. Un país, al final, tiene lo que la mayoría quiere. Lo siento, pero es así de triste. Pues igual que muchos votarán de por vida a Ayuso , o Puigdemont o a Mazón . Somos así . Al único que no votarán , pero si lo botarán es a Feijóo. Tenemos la memoria justa para pasar el día. Y no nos importa si lo nuestro es bueno o malo para el conjunto. Lo importante es que sea malo para el oponente.
Luis11MA|@N0RL #8 Cerrar @ bernardino # 2 de momento nos ha robado 190 millones de euros según todas las pesquisas que ha hecho hasta ahora anticorrupción. Pero cada uno tiene su héroes. los jefes de ese que se ha robado 190 millones son el presidente de España, su mano derecha y su mano izquierda... otra cosa es que usted no lo quiera ver, como buena integrante de una travesura.
CHININN|Si los jueces admiten que una persona delate a otra a un que esta este imputada en otro caso, a Aldama, MORALMENTE la justicia le debe de exonerar de sus cargos o al menos reducirselos al maximo, esta haciendo una lavor de regeneración tremenda, ojo que a quien esta culpando directa e indirectamente es a Sanchez.
Soysolounomas|Pensaba que Sánchez y su séquito aspiraban a ser como Maduro ... Pero parece que me equivoqué, lo que querían es superarlo, y si no lo han hecho ya .. estarán a punto.
loqueyotediga|@Reedus #75 Cerrar Si esta mujer dice que actúa en nombre propio es porque ya tiene preparada la puerta giratoria preparada por Feijoo al tiempo
DORSAL14|Elecciones!! Ya..
DonJoseGrillo|Esto da para una serie de cinco temporadas, jajajaja.
CivitasHispania|Aldama es el único que está haciendo algo por echar a esta panda de corruptos y desde luego le voto a él antes que a Feijóo, al menos este tiene memoria e inteligencia, espero que le salga bien su estrategia.
burrinchus|@usuario_no_registrado #51 Cerrar Hoy Valle-Inclán y Berlanga salieron de sus tumbas a pasear por Madrid y nos regalaron una escena apoteósica del género del esperpento. ¡Gracias Maestros! No le des las gracias de este esperpento ni Valle-Inclán ni a Berlanga. Dale las gracias a Pedro Sánchez y su cueva de Alí Babá, y a todos los españoles que aún hoy lo votarían. A él, o a cualquiera de sus socios de gobierno. Un país, al final, tiene lo que la mayoría quiere. Lo siento, pero es así de triste.
Reedus|Si esta mujer dice que actúa en nombre propio es porque ya tiene preparada la puerta giratoria
JeanMoulin|@ElHombredel Saco #24 Cerrar Parece que lleva buenas cartas el tal Aldama. Ya veremos quién canta las 40 en bastos. Pues presentarse de esa forma tan patética en la rueda de prensa, parece más bien que va de farol y que no tiene nada.... Si lleva tan buenas cartas que las enseñe ya de una vez!
N0RL|@CROSSRN #57 Cerrar @ N0RL # 4 Eso no implica que no tenga pruebas de lo que dice, entonces estariamos ante dos ladrones claro que no, yo estoy desenado que las saque. Pero no hay manera.
moritz|Cada día se hace más difícil soportar el hedor que supura este Gobierno y la coalición que lo sostiene ¿Que dicen Sumar, el PNV o ERC de esta carroña? Su disimulo es tan infame como el del propio presidente.
nota|Pero no pasa nada!....tienen votantes para rato y oye.. un poquito de fraude electoral y p'alante..
IronHorse|¿de los más de noventa millones que ha levantado a los españolitos según la UCO y que tiene en paraisos fiscales, ha dicho algo?
SSG|@jma57 #47 Cerrar Alguien puede investigar quiénes son los guardaespaldas de leire o es que leire es capaz de pagarse ella solita un servicio de guardaespaldas ? con su trabajo de periodista ja ja ja
Puesbuenopuesvale|La tal Leire es la versión femenina del Amado Lider. Narcisista, agresiva, mentirosa y manipuladora. La pillan ofreciendo a acusados beneficios de jueces y fiscales si pasan información contra la UCO y dice que es que está escribiendo un libro. Nos toman a los ciudadanos por militantes del PSOE.
100Datiles|Que degradación de país y de democracia, Pedro Sánchez y este Gobierno ya no podían caer más bajo, pero si creo que aún caerá más bajo, van ha salir más cosas y mucho más fuertes.
Abj|@N0RL #8 Cerrar @ bernardino # 2 de momento nos ha robado 190 millones de euros según todas las pesquisas que ha hecho hasta ahora anticorrupción. Pero cada uno tiene su héroes. La Leire también es un crack. Es un duelo de titanes.
mosqueao|@espantajo #22 Cerrar Apareció el mafioso que faltaba, el que tenía mil pruebas contra, el gobierno y por eso le sacó de la cárcel un pepejuez pero no ha aportado nibguna Pero recuerda que este mafioso es de los tuyos, de la mafia de Koldo, Ábalos, Sánchez y PSOE.
CharlieSheen|Cada día es una nueva mafia de este gobierno. Es increíble que los votantes le sigan defendiendo. Es increíble qué buena es la izquierda adoctrinando a la gente
JeanMoulin|Aldama exigiendo que la tipa esta diga la verdad? A qué viene este circo? No dice Aldama que tiene pruebas irrefutables? Pues entonces? Que hable él!!! O será que no tiene ninguna prueba?....
Payasos|Este chulo punteras sí que está nervioso. Se pensaba que soltando cuatro cargas sin pruebas iba a caer el Gobierno y le ha salido el tiro por la culata.
Oliver44|¿ Alguien sabe dónde está la directora de la GUARDIA CIVIL? Desaparecida en combate.
revuelta|La está bien empleado el circo! Por chula y por sin vergüenza!
Abj|Cómo se está poniendo la peli de interesante. Qué siga el show
Vilanis|Menuda mafia tenemos instalada en el gobierno de España.
CROSSRN|@N0RL #4 Cerrar Este tío que el fin de pasado estuvo en Ibiza relajándose, ha robado a los españoles que se sepa de momento y según el juez que investiga el caso, 190 millones de euros. Eso no implica que no tenga pruebas de lo que dice, entonces estariamos ante dos ladrones
uyate|"Vaya país está dejando el socialismo en España (como en otros países por los que arrasaron tal que Atilas): criminales gobernando y ""no pasa nada""."
Objetivo_pero_no_imparcial|Aldama miente y sobreactúa.
mundeado|"@burrinchus #25 Cerrar Prefiero a Aldama de presidente antes que a Sánchez... Como socialista, me avergüenzo de todo lo que sucede en el partido desde ZP, con ese paréntesis de sensatez que fue Rubalcaba. Pero lo de Sánchez supera el guión más delirante que hubiéramos podido imaginar jamás en la vida. Si la izquierda española se ha convertido en kirchnerismo-chavismo, y lo seguimos apoyando ""para que no salga la derecha"", yo os digo a todos los socialistas de este país: es mejor que gobierne Feijoo a que nos convirtamos en un apéndice de la ruina que impera en Sudamérica. Sólo nos salva, de momento, que Sánchez no puede imprimir pesos y que dependemos bastante de la pasta que nos pule la Unión Europea. Mi padre, casi 80 años, luchando por valores de izquierda desde joven, no sabe dónde meterse. totalmente de acuerdo. Lo único que está salvando a España es pertenecer a la UE,"
JohnGallagher|Señores del ejército. Es ahora o nunca. Es el momento. Ustedes tienen armamento, munición, y disciplina militar. Pongan orden. Hagan limpieza. No miren atrás.
21031953|Este gobierno nos toma por tontos a los españoles porque además hace las cosas de forma cutre y no les importa que se vea de lejos que nos quieren engañar....que espectaculo tan indigno!!
usuario_no_registrado|Hoy Valle-Inclán y Berlanga salieron de sus tumbas a pasear por Madrid y nos regalaron una escena apoteósica del género del esperpento. ¡Gracias Maestros!
mellaibi|@espantajo #22 Cerrar Apareció el mafioso que faltaba, el que tenía mil pruebas contra, el gobierno y por eso le sacó de la cárcel un pepejuez pero no ha aportado nibguna le parece poco lo que está saliendo ...
mundeado|Venga Aldama, a por ellos. Es la única forma de salvarte y salvar éste país.
mellaibi|Los videos eran de denuncia por parte del Gobierno a Fiscalía a la hora de publicarse ... no se ha hecho NADA. Esta claro quien está detrás de todo esto.
jma57|Alguien puede investigar quiénes son los guardaespaldas de leire o es que leire es capaz de pagarse ella solita un servicio de guardaespaldas ?
moreno1984|ahora viene el verano, los españoles se van de vacaciones y a la vuelta ya nos ocuparemos si eso de estas cosas. Nuestra memoria suele ser muy mala y perdonamos cosas muy graves, pero esta corrupción del PSOE es algo que nunca se ha visto antes en España. Si no te gusta este gobierno, hay manifestación este domingo 8 de junio en Madrid, en la plaza de España. Es nuestra oportunidad de protestar.
Jota-R|La cara de Leire es un poema. Tierra trágame!!! jajajajaja
wook44|Aquí iba a tirar todo el mundo de la manta y al final nada de nada. Los WhatsApp nada, los discos duros de Aldama nada, Leire nada, las novias de Abalos nada. Fango, crispación y bajar al barro por parte de la caverna mediática y la derecha punto.
Zark_7|@Payasos #31 Cerrar ¿Y este delicuente que hacía hace unas semanas en de vacaciones en Ibiza gastando una media de 3000 euros/día.? ¿buscando el indulto mediante un cambio de gobierno? Mira, como los golpistas catalanes que gobiernan en España vía Sánchez.
miblapan|Es Pedro Sanchez el que habla con Aldama? No se ve bien en la foto. Está como empujando a Aldama con la mano. Y cara de pocos amigos. Si es que es él. Parece. Y Leire con esa cara.
Zark_7|Sánchez ha convertido España en un estado corrupto y fallido, una película de Torrente. Patético. Triste.
bernardino|@N0RL #8 Cerrar @ bernardino # 2 de momento nos ha robado 190 millones de euros según todas las pesquisas que ha hecho hasta ahora anticorrupción. Pero cada uno tiene su héroes. Comparado con los €60 millardos de fondos europeos que la eurodiputada alemana dice que nadie sabe dónde están y que el Tribunal de Cuentas europeo confirma lo mismo, si no se han perdido los habrán robado y todo ello debajo de las narices de la Comisión Europea.
EL_AVISPERO|Aldama eres mi pastor..
moreno1984|a este hombre se lo cargan, es raro que haya ido a esa comparecencia.
moreno1984|@Andalu_ilustrao #1 Cerrar En mi opinión, una de las mayores satisfacciones de la vida es ver que por mucho que imaginemos y elucubremos, la realidad siempre supera a la ficción. en este caso de corrupción, para mi no hay ninguna satisfacción.
DrGuapo|Leire. Byscate un buen abogado pagado por tí, que defienda tus derechos y no los del partido. Tidavía estás a tiempo. Has escojido el camino que tiene mas posibilidades de acabar en la carcel y Sánchez no va a durar para siempre.
chemasan65|Posiblemente sea la primera vez que esté de acuerdo con un delincuente: son unos sinvergüenzas.
Zark_7|Yo si fuera Aldama contrataría a dos guardaespaldas serbios o búlgaros...
ironico|Las únicas declaraciones de Leire respondiendo a preguntas incisivas se las ha dado al periodista Vito Quiles y publicadas en Twitter X. Es sorprendente que Ningún medio recoja la jugosa información. Porque la rueda de prensa ha sido pactada con los periodistas, el PSOE y el Pp para no decir Nada.
miblapan|Guau! Es alucinante!
Payasos|¿Y este delicuente que hacía hace unas semanas en de vacaciones en Ibiza gastando una media de 3000 euros​/día.? ¿buscando el indulto mediante un cambio de gobierno?
jwam123|"Si no va a pasar nada al final,,,a ésta señora seguramente la hayan prometido un puesto BIEN PAGADO,fuera de los focos para que el español siga ciego y pagando impuestos que es para lo que estamos,para pagar su macrofiesta,me hace gracia oír a algún tertuliano decir eso de que,,ésto hay que pararlo ya,,CLAAAAARO,,,no vaya a salir todo y se vea que el político""""TODOS"""",,están para hacerse ricos de lo público,,pero no pasa nada,,saben muy bien el bipartidismo que siempre tendrán ahí de entre 1 millón y medio a 2 de acérrimos que les votarán pase lo que pase,si se pegan entre ellos es por los votos de los que pensamos un poco y que somos la bisagra para pillar poltro,los ya dichos?,,,con esos no tienen problema."
Con_tres_000|Señora, no me ponga esos pucheros. Ahora que se quedó sin empleo, y que me gotea una junta del grifo de la bañera, le pueden caer unos eurillos.
Alain_Petit|@N0RL #4 Cerrar Este tío que el fin de pasado estuvo en Ibiza relajándose, ha robado a los españoles que se sepa de momento y según el juez que investiga el caso, 190 millones de euros. sí. Y pertence a la trama del PSOE Sánchez, Abalos, koldo y Cerdán. No lo olvides.
Santi86|La presencia de Aldama no puede ser casual, algo más va a salir.
navajo|Cada día se ve más que el Papa, la Iglesia, el Mundo, el País, la Ser, la Cope, el Confidencial y todos los medios periodísticos españoles, europeos e incluso americanos, se han vendido al mejor postor, léase agenda 2030 y los corruptos que la han inventado. No podemos circular con nuestros coches diésel, pero ellos sí con los coches eléctricos que les pagamos todos. Los pedos de las vacas contaminan, pero su corrupción no. La política verdadera es inexistente y los ciudadanos estamos dormidos. No os dejéis engañar, todos los partidos políticos son iguales. Pero no perdonéis la corrupción, es lo que al final, más nos afecta a todos.
burrinchus|"Prefiero a Aldama de presidente antes que a Sánchez... Como socialista, me avergüenzo de todo lo que sucede en el partido desde ZP, con ese paréntesis de sensatez que fue Rubalcaba. Pero lo de Sánchez supera el guión más delirante que hubiéramos podido imaginar jamás en la vida. Si la izquierda española se ha convertido en kirchnerismo-chavismo, y lo seguimos apoyando ""para que no salga la derecha"", yo os digo a todos los socialistas de este país: es mejor que gobierne Feijoo a que nos convirtamos en un apéndice de la ruina que impera en Sudamérica. Sólo nos salva, de momento, que Sánchez no puede imprimir pesos y que dependemos bastante de la pasta que nos pule la Unión Europea. Mi padre, casi 80 años, luchando por valores de izquierda desde joven, no sabe dónde meterse."
ElHombredel Saco|Parece que lleva buenas cartas el tal Aldama. Ya veremos quién canta las 40 en bastos.
Apagon_Sanchez|La fontanera telonera le ha montado una buena rueda de prensa a Aldama. Ahora lo interesante será lo que se descubra cuando el uno o la otra o los dos tiren de la manta. Mientras tanto, ¿nadie se sorprende del silencio atronador de Sánchez?
espantajo|Apareció el mafioso que faltaba, el que tenía mil pruebas contra, el gobierno y por eso le sacó de la cárcel un pepejuez pero no ha aportado nibguna
69000|Nunca se han acumulado tantos casos de corrupción en torno a un Gobierno y en torno a la familia y amigos del Presidente. VERGÜENZA. Me creo más a Aldama. Está aportando audios de los tejemanejes de este DesGobierno mafioso. Entre pillos anda el juego. ELECCIONES YA
Ciertamente_circunspecto|A Aldama al final le vamos a tener que condecorar si con su información se acaba con Su Sanchidad.
Fractal|¡Que espectáculo tan edificante! Entre sinvergüenzas anda el juego. Saquemos las palomitas y pongámonos cómodos, que esto tiene cuerda para rato.
Madison|"Leire ""pa alante"", usando la jerga de su amigo Óscar López del PSOE. Esperemos que a Leire la sigan el resto de corruptos, empezando por el jefe."
ADELE_|Una de mis mejores decisiones fue no leer ni responder los comentarios de unoquepasTaba. Al principio lo hacía, pero después entendí su discapacidad y vi que no tenía ningún sentido. Y además nadie le responde.
pilarcardiel|Se resume en pan y circo. Solamente contemplan su ombligo y cómo perpetuarse en el poder. Mientras los problemas reales, los que nos afectan a los ciudadanos de a pié nos los comemos los ciudadanos día tras día, tras día. Recientemente una venezolana me comentaba con tristeza que no podía dar crédito que estuviese viviendo el mismo proceso que vivió en su país de nacimiento diecisiete años atrás.
Madison|Vean Horizonte, en la Cuatro. Flipante la trama que tiene montada el PSOE. Que se haya destapado lo de Leire, no hace más que confirmar todo lo que los periodistas de verdad, han descubierto.
Madison|El nombre de Leire Díez ya lo dio Víctor de Aldama en el programa de Ana Rosa hace meses. Esta señora y el PSOE pueden decir misa pero todos sabemos que negociaba en nombre de los de arriba. Ahora que diga misa si quiere pero no puede tapar la verdad. El PSOE se ha convertido en una mafia al servicio de capo Sánchez, eso es innegable y todo lo que están haciendo para llevarse por delante a jueces y a la UCO es delito.
mazgi31|¿Baja voluntaria temporal, no definitiva. Esto tiene un nombre...?
I_like_fruit|¿La baja voluntaria, dice? Jajajajajajajajajajajajajajaja Claro que sí, guapi
Lakuky|La mafia es el PSOE y Sánchez el capo di capi
ricardito_47|Tranquilos, que no cunda el pánico. Ya se ha descubierto que todo es un montaje de Ayuso y del facherio, por lo que el tema está resuelto ...
AlCamino|Era de esperar. La fontanera se desliga del partido y aquí paz y allí gloria. A echar tierra sobre el asunto. Pero no sé si eso va a resultar exactamente como quiere el PSOE.
