LucioVoreno|Como buena fontanera, una vez pillada dirá que no es encargada de nadie. Los oficiales de las SS llevaban cianuro en el hueco de una muela. Hoy con negarlo en una comisión de investigación que no vale para nada, se queda en que todo es un bulo de las derechas y tal. Un bulo volando.
Juanfelipe|@Lucas_Quete_Polar #191 Cerrar @ Juanfelipe # 153 A ver. Te digo. Sobre lo que dice la UCoO hay dos veraiones. Por un lado, la vuestra (la sociata): Begoña es súper guapa, súper femenina y súper honrada, y la ultraderecha es súper mala. Por otro lado la realidad: hay que seguir investigando. Y vaya que si han seguido. Es decir, que no lo has mirado. En todos los medios salió lo que dijo la UCO a Peinado de la mujer de Sánchez. Búscalo.
karka|Nada, nada . Otra eurocopa, mundial u olimpiada y entre las celebraciones se le revoca la posible condena. Efecto Griñan
gweingro|Esto es de lo más grave que ha ocurrido con Sánchez, que no es decir poco. Es muy grave esto, como para que caiga mañana mismo el Gobierno, si hubiera algo, algo¡ de decencia.
karka|El pchoe es un partido que debería ser ilegalizado. Lo de Griñan fue la guinda y, como ven, la cosa continúa. Es su modus operandi: la corrupción. A la masa la distraen con el deporte. Muchos triunfos mientras ellos se dedican a lo suyo.
Alain_Petit|Pero qué fauna, nen...
Lipglosmulticolor_|@Octopo #194 Cerrar A este circo al que asistimos se le llama "progresismo" . . Ya lo creo que han progresado, pero en la corrupción. Con el PSOE de los inicios de la democracia de Felipe González, los 36 años de señoritos del cortijo PSOE en Andalucia y con los de la banda del Peugeot y su PSOE sanchista de la corrupción institucionalizada.
Ratonbell|Con verle la cara ya se ve lo oscura que es, mirada de rencor y de sociópata..., vamos que el cobarde de la Moncloa y ella coincidieron (o coincidirán) en el mismo frenopático.
Lucas_Quete_Polar|@Juanfelipe #187 Cerrar @ Santi86 # 180 Ya sabes que todo esto es la táctica del PP, ya la usó antes y Feijóo en Galicia, hacer ver que por un caso (Ábalos) y dos casitos más de nada, todo es corrupción. Es la falta de nivel y programa del PP y la mediocridad de sus líderes como Feijóo, Ayuso..... Bah! Tranquilo. Esa estrategia no va a cuajar. La gente no es tonta y sabe que, exceptuando a Sánchez, su familia, su gobierno, sus socios de gobierno y su partido, que están hasta las orejas de corrupción, el resto está limpio. :-)
Dluck|Este es el mayor escándalo en la historia de la democracia. Una afiliada colocada desde hace años en empresas estatales, a la que escrupulosamente nunca le ha pagado el PSOE para no comprometerse, dedicada a negociar con delincuentes prometiendo ayudas de fiscales corruptos. Como en las películas de espías: "Estás sola. Si te encuentran, lo negaremos todo". Y en esas estamos.
Churrimerini|Otra para la colección de prisiones
aresano2016|UNA MALANDRA
Community_Ferraz|@Juanfelipe #112 Cerrar @ Santi86 # 92 Por supuesto que apoyo el trabajo de la UCO, pero siempre (no habrás leído ningún comentario mío atacando a la UCO), tanto informe a favor de un partido como de otro, lo que no es el caso de la derecha y sus seguidores, que pusieron verde a la UCO cuando informó de que no había nada en el caso de la mujer de Sánchez que lleva Peinado (decían..de quién depende la UCO, pues eso) Me informan que este mensaje no te lo contabilizarán a la hora de facturar. Recordad que no debéis saliros de las directivas que os hemos enviado desde Ferraz. Las palabras clave a utilizar hoy son: Mazón, Ayuso, Feijóo y ultraderecha. Saludos, compañero.
Lipglosmulticolor_|@Juanfelipe #187 Cerrar @ Santi86 # 180 Ya sabes que todo esto es la táctica del PP, ya la usó antes y Feijóo en Galicia, hacer ver que por un caso (Ábalos) y dos casitos más de nada, todo es corrupción. Es la falta de nivel y programa del PP y la mediocridad de sus líderes como Feijóo, Ayuso..... . Ya. La banda del Peugeot. El PSOE y Sánchez quien lo lidera es el doctor cum laude, de la limpieza, la transparencia, y el referente moral, para el conjunto de la sociedad en España, en Europa y en el mundo. El que nos aporta el mayor prestigio a nuestra democracia y a nuestras instituciones , las mas libres independientes y democráticas del mundo , sin un solo caso de corrupción. XD XD XD XD XD
El_emperador_va_desnudo_lelos|@Lipglosmulticolor_ #192 Cerrar Menuda banda todos en el PSOE sanchista Hasta las mujeres .?. Esta "señora", es la que le montó un pollo a una periodista, y la acusaba de haberla engañado. Pero.... Resultó que la periodista lo grabó todo, y quedó como lo que son, gente sin escrúpulos capaces de todo. Es que no son mujeres, solo lo parecen por fuera. Bueno, algunas. Otras, ni eso.
EL_AVISPERO|He preguntado en el domicilio de esta mujer y el marido y los hijos me dicen que se parece mucho , pero que no es ella.
Octopo|A este circo al que asistimos se le llama "progresismo" .
Re103|@LaVerdadTotal #6 Cerrar La cara habla sola¿ Verdad que si??? Yo también lo he pensado.
Lipglosmulticolor_|Menuda banda todos en el PSOE sanchista Hasta las mujeres .?. Esta "señora", es la que le montó un pollo a una periodista, y la acusaba de haberla engañado. Pero.... Resultó que la periodista lo grabó todo, y quedó como lo que son, gente sin escrúpulos capaces de todo.
Lucas_Quete_Polar|@Juanfelipe #153 Cerrar @ Lucas_Quete_Polar # 132 Dime que dijo la UCO en el caso de la mujer de Sánchez que lleva el juez Peinado. Parece que te refieres a eso. A ver A ver. Te digo. Sobre lo que dice la UCoO hay dos veraiones. Por un lado, la vuestra (la sociata): Begoña es súper guapa, súper femenina y súper honrada, y la ultraderecha es súper mala. Por otro lado la realidad: hay que seguir investigando. Y vaya que si han seguido.
Lipglosmulticolor_|@Bevilacqua #139 Cerrar Si los periodistas de El Mundo son tan listos por qué no investigan dónde estaba Mazón. Ah, no, se me olvidada que tienen prohibido investigar al PP! . No me diga, que despues de tanto ventorrear a diestro y siniestro, ahora usted nos dice que no se sabía y que se investigue dónde estaba Mazón. Sólo se puede entender porque son unos Trolls, troleando. XD XD XD XD
228dead|he oído esa conversación privada filtrada por la uco en la que se interpreta que el tal Balas, un jefe de la guardia civil, traficaba con coca según uno de esos empresarios, el que estaba en Dubai, vaya vaya, que sorpresa, el gato cayó en la trampa
tienesrazon|@Juanfelipe #174 Cerrar Después de la declaración de hoy del abogado del novio de Ayuso ante el juez Hutado (en la que se contradice con aquél), lo normal es que el juez Hurtado, hoy mismo, cierre el casito contra el Fiscal General y lo archive, es lo que se espera jajajaja, ¿qué tiene que ver éso con la revelación de secretos del corrupto Fiscal General?.
Juanfelipe|@Santi86 #180 Cerrar @ Juanfelipe # 112 Así me gusta, que apoyes las sabores de investigación de la UCO en todos los casos que se está destapando a este gobierno sinvergüenza. Ya sabes que todo esto es la táctica del PP, ya la usó antes y Feijóo en Galicia, hacer ver que por un caso (Ábalos) y dos casitos más de nada, todo es corrupción. Es la falta de nivel y programa del PP y la mediocridad de sus líderes como Feijóo, Ayuso.....
Mafia_Socialista|@Juanfelipe #112 Cerrar @ Santi86 # 92 Por supuesto que apoyo el trabajo de la UCO, pero siempre (no habrás leído ningún comentario mío atacando a la UCO), tanto informe a favor de un partido como de otro, lo que no es el caso de la derecha y sus seguidores, que pusieron verde a la UCO cuando informó de que no había nada en el caso de la mujer de Sánchez que lleva Peinado (decían..de quién depende la UCO, pues eso) A tenor de todas las informaciones y datos que hemos conocido de la investigación judicial parece que la UCO no estuvo fina en su informe.
adm|Lo siento pero no me fio de ella.
Lipglosmulticolor_|En este gobierno PSOE sanchista, el que no es su madre una comisaria socialista del PSOE, tiene a la esposa, al hermano o al hijo , a las amigas metidos en el fango.
Mafia_Socialista|@Joaquin1 #178 Cerrar Ruego leáis el texto del artículo 464, 1 del Código Penal. El PSOE cada vez se asocia más con la palabra delincuente. Banda, banda de delincuentes. Ya lo dijo Albert Rivera y aunque ha llovido desde entonces, aquí los Españolitos o no se enteran o son cómplices de la banda.
Lipglosmulticolor_|Los de la banda del Peugeot, de aquéllos barros estos lodos. El PSOE sanchista de la corrupción institucionalizada.
zagal2|@Jansiolo #38 Cerrar La cara es el espejo del superamacismo del régimen Sanchista, una transición que la humanidad ya vivió hace 100 años por otro sátrapa llamado Benito, el cual la describió como el cambio del modelo Socialista Internacional al Socialismo Nacional y que publicó en un libro junto con Giovanni Gentile y que se titula "La Dottrina del Fascismo". En el caso de nuestro sátrapa Pedro Sánchez el cambio es del modelo socialista socialdemócrata de Felipe González al fascismo del Socialismo Plurinacional Globalista, ahí es nada.
Santi86|@Juanfelipe #112 Cerrar @ Santi86 # 92 Por supuesto que apoyo el trabajo de la UCO, pero siempre (no habrás leído ningún comentario mío atacando a la UCO), tanto informe a favor de un partido como de otro, lo que no es el caso de la derecha y sus seguidores, que pusieron verde a la UCO cuando informó de que no había nada en el caso de la mujer de Sánchez que lleva Peinado (decían..de quién depende la UCO, pues eso) Así me gusta, que apoyes las sabores de investigación de la UCO en todos los casos que se está destapando a este gobierno sinvergüenza.
chusita444|si opino sobre esta fontanera; me tengo q ir de españa
Joaquin1|Ruego leáis el texto del artículo 464, 1 del Código Penal. El PSOE cada vez se asocia más con la palabra delincuente.
Bedal|Se ríen de nosotros,esto es una tomadura de pelo y una burla completa.Hay que salir a la calle,ir a por ellos y darles un escarmiento que no les queden ganas ni de salir de su casa.Delincuentes!!!;
Exponorth|@Drieu #156 Cerrar La cara, el espejo del alma... He pensado lo mismo. No te puedes fiar de alguien con esa cara.
Juanfelipe|@Joaquin1 #165 Cerrar Esta señora ha incurrido en un presunto delito contra la administración de justicia. Espero que el tribunal que sigue las averiguaciones de la UCO actúe de oficio y habrá diligencias contra ella. ¿En qué delito dices que ha incurrido esa Leire Diez?
Juanfelipe|Después de la declaración de hoy del abogado del novio de Ayuso ante el juez Hutado (en la que se contradice con aquél), lo normal es que el juez Hurtado, hoy mismo, cierre el casito contra el Fiscal General y lo archive, es lo que se espera
_Exiliadofiscal|Estos rojos en buenos cargos si les sale a cuenta votar al PSOE, pero el de paguita ya te digo que no, mas pobres y no se enteran.
Joaquin1|Hay algo de dignidad o vergüenza en el PSOE? En su gobierno ya vemos que no
Pepesap2|Veo a los Bardem y los Almodóvar, callados, a los Monederos eufóricos porque cada vez nos parecemos más a sus amada Venezuela, a los que les votan, aborregados y a los demás j.d.d.s y perplejos ante este comportamiento que roza lo mafioso del gobierno.
Joaquin1|Nunca había caído este país en semejante degradación. Rubalcaba decía que no merecía un gobierno del PP y el PSOE nos ha traído un gobierno de corrupción y conspiración.
Juanfelipe|@yosoyelRock #145 Cerrar @ Juanfelipe # 95 El jueves día 29 Horizonte en Cuatro Televisión,se vienen cositas Felipin. Carlos, a ver la factura del Ventorro
Juanfelipe|El Tribunal Supremo desestima la demanda del novio de Ayuso contra Ministra María Jesús Montero, por llamarle delincuente confeso
zagal2|¿Esta "fontanera" socialista es la que controla el voto por correo?
Pafiarse|Tela tela. Perotan ruines somos. Pero vamos que con polis como Villarejo que se dedica a lo peor y más bajo, pasando por el que tenía el chalet emparedado con fajos de billetes... Al menos parece que en la Guardia Civil hay algun valiente decente. En fin aterrador.
Joaquin1|Esta señora ha incurrido en un presunto delito contra la administración de justicia. Espero que el tribunal que sigue las averiguaciones de la UCO actúe de oficio y habrá diligencias contra ella.
tilleggs|Qué verguenza de país. No deberíamos consentirlo. Qué calaña tan baja tienen nuestros politicos. Qué corrupción tan nauseabunda de todo lo público.
thinkinspain|Da lo mismo que filtren estos audios, la mayoría volverá a votar al Felón.
veteatomar|Si yo fuese narcotraficante, odiaría a la guardia civil que se encarga de luchar contra el narcotráfico.
itscominghome|El psoe es esto, ha sido así durante 140 años. Los únicos 40 que no robaron ni la liaron, fue durante el periodo de Franco. Esto es memoria histórica, hay que enseñar a a los crios en el colegio la historia de este partido criminal. En cuanto a esta elementa, juicio y cárcel. No queda otra.
Community_Ferraz|Compañeros, me transmite nuestro líder que estáis hacienda un fantástico trabajo en este medio ultraderechista.
analistam|Lo que me pregunto es, cuando pisoteas la democracia todos los días, luego, cuando vayas a la oposición que vas a exigir???????
Drieu|@Bevilacqua #139 Cerrar Si los periodistas de El Mundo son tan listos por qué no investigan dónde estaba Mazón. Ah, no, se me olvidada que tienen prohibido investigar al PP! tú tienes prohibido razonar con un mínimo de inteligencia.
Atomico|Se están cargando la profesión de fontanero...
Drieu|La cara, el espejo del alma...
Maicol|Hay un policía que fue expulsado del cuerpo, tiene un grado en criminología, escribe libros y es requerido por la oposición siempre que hay un problema donde él pueda opinar. Es en apariencia una persona honesta y todo lo que dice tiene sentido común a más no poder. Cuando le preguntan por los políticos en general dice de ellos sin cortapisas ni paños calientes que son "seres malvados", no son malotes, ni corruptos, ni unos lazarillos de Tormes elevados a la enésima potencia no, son MALVADOS hasta dejar que más de 200 valencianos mueran para ver si uno u otro sacan réditos electorales. Sólo miren a la cara a esa mujer y díganme si les comunica confianza , es literalmente horrible.
Re103|Ya hemos sobrepasado el ridículo y ahora que, ¿Ahora más?. Yo no creo en eso que se dice; Tenemos lo que merecemos. No, no es así creo es más sencillo pero nos falta dar el paso para darnos cuenta nosotros mismos, que estamos aquí.
Juanfelipe|@Lucas_Quete_Polar #132 Cerrar @ Juanfelipe # 112 Apoyar el trabajo de la UCO está muy bien. Lo que no está tan bien es inventarse que la UCO dice cosas que no dice, o que los demás insultan a la UCO cuando, a diferencia de los tuyos, no lo hacen. Dime que dijo la UCO en el caso de la mujer de Sánchez que lleva el juez Peinado. Parece que te refieres a eso. A ver
veteatomar|Sería MUY RARO que los delincuentes estuviesen a favor de que los policías hagan su trabajo.
Yo_PEP|@marcameron #127 Cerrar @ Yo_PEP # 122 No la publica en primera página porque Sánchez ha dado la orden adecuada al respecto. El MUNDO, como el resto de medios de comunicación españoles, se sostiene gracias al SOBORNO del gobierno de España, denominado con el eufemismo de "publicidad institucional". Me encantaría que EL MUNDO publicase las cuentas del dinero recibido por Sánchez en esta partida durante los últimos 6 años. Ahí tiene la imparcialidad y objetividad de EL MUNDO bien retratada. puede que tengas razón, pero no nos olvidemos que fué El Mundo quien publicó los watsapps entre Pedro Sánchez, Ábalos y sus pájaras
Carduff|@Bevilacqua #139 Cerrar Si los periodistas de El Mundo son tan listos por qué no investigan dónde estaba Mazón. Ah, no, se me olvidada que tienen prohibido investigar al PP! ¿Es el comentario que se le ocurre para esta noticia?... Cómo está la izquierda!. Mazón estaba comiendo con una periodista para darle la TVE Valenciana y Sánchez estaba en el Parlamento dando a otros amigos la RTVE española. Y el PSOE tumbó el Plan Hidrológico que hubiera evitado estas muertes. Ahora, ¿Qué opina usted de que un gobierno del PSOE esté acosando a la UCO y a los jueces?.
alalba|Parece de un capítulo de " la que se avecina"
marcameron|@Josh_Rod #119 Cerrar Yo no encuentro palabras para describir lo que estamos viendo. La única diferencia con una dictadura bolivariana o estalinista, es que aquí todavía no fusilan al director de la OCU. Poco falta, UCO quiso decir, pero poco falta. Por menos Marlaska destituyó a altos mandos de la guardia civil.
Calatinez|@jonbil37 #116 Cerrar Aquellos casos de Villarejo y Bárcenas que dice usted eran mucho más graves porque eran por espionaje a otros partidos y robo de millones de euros. En lo del FGE, Begoña y David no hay cuantificado ningún botín en euros y los presuntos delitos son de mucha menor entidad se te olvidó tomarte la pastilla esta mañana y por eso dices estas cosas. Si te parece bien todo lo que está pasando en España es que eres al menos tan corrupto e inmoral que ellos. Poco más puede pasar ya en este país por parte de esta jarcia que nos pueda sorprender.
228dead|vaya vaya, otra filtración de una conversación privada...que raro, entonces, que alguien que no sea votante de las ultraderechas corruptas ppvx se cabree de por qué todas las supuestas investigaciones de los jueces untados y de la uco se filtren inmediatamente a la prensa, quizás porque tenemos una judicatura y policía patriótica que trabaja para que el ppvx nos vuelva a desgobernar y a esquilmar, la guardia civil no tiene arreglo, son golpistas y traidores y sobre todo por la pasta
yosoyelRock|@Juanfelipe #95 Cerrar No ha habido comentarios en los medios (es curioso, cuando lo comentan todo) sobre la contratación por la Comunidad de Madrid de Ayuso de uno que fue Capitán de la UCO El jueves día 29 Horizonte en Cuatro Televisión,se vienen cositas Felipin.
CorrectorGratuito|Hasta que no convoquen PP y VOX una manifestación TOTAL no va a pasar nada.
lali|Pero..y esta quien es ahora,?? Solo hay que mirarla!! cielo santo...qué nivel!
Lucas_Quete_Polar|@Juanfelipe #106 Cerrar @ Lucas_Quete_Polar # 93 Ya, dime que dijo la UCO de la mujer de Sánchez en el caso que lleva el juez Peinado. A ver. Y otra, has repasado las declaraciones de dirigentes del PP, como Gamarra, cuando la UCO informó sobre ese caso. Te lo digo. Dijo que había que seguir investigando. Y creisteis que podríais tergiversarlo sin pensar que al investigar iba a salir toda la porquería begoñil-sanchista y os iba a dar en toda la boca.
Kenedy|Otra colocada en empresas públicas, disfrutar lo votado!
Jjsusovick|Sánchez ha pactado con etarras, con independentistas que proclaman independencia y hacen arder las calles, con la ultraizquierda que delinque y abusan sexualmente de mujeres. Que hacen leyes para rebajar penas a terroristas y delincuentes sexuales. Son la carcoma de la democracia.
Bevilacqua|Si los periodistas de El Mundo son tan listos por qué no investigan dónde estaba Mazón. Ah, no, se me olvidada que tienen prohibido investigar al PP!
patriota48|Qué cantidad de palabras en inglés. Es ilegible y no entendible para los que no sabemos dicho idioma. A ver si se enteran de que, me parece a mí, están escribiendo para lectores de habla española.
Juanfelipe|@marcameron #113 Cerrar @ Romrom # 16 Su comentario es muy interesante. Y ha dado las claves del asunto. El problema es que si el PSOE se querella contra ella, puede suceder que la muchacha empiece a cantar todo lo que sabe. Y otro Ábalos soltando whatsapps no lo podría soportar ni siquiera este gobierno de Sánchez. De momento quien se va a personar en esta nueva causa va a ser el propio sindicato de la guardia civil. Espere sentado que haga otro tanto el PSOE por la cuenta que le trae. De hecho la respuesta del PSOE al respecto ha sido la típica, no hay nada y esto es un bulo. Mucha tibieza. Por algo será. El siguiente paso del PSOE será culpar al PP. Tiempo al tiempo. No se llega a Directora de Relaciones Institucionales, Filatelia, Estudios y Futuro de Correos de la noche a la mañana sin la mano de Sánchez detrás. De qué nueva causa hablas, por qué delito es. A ver
bernardodotis|Qué fácil tendrá Joaquín Reyes hacer su imitación.
Colectivo|Leire, por qué haces esto a tus aitas? Por qué?
calabazarroda|Yo pido un respeto para los fontaneros,su labor en pro de la natalidad no se merece esto
Jjsusovick|Ábalos y Sánchez,junto al resto de corruptos ministros vinieron a ocupar todos los cargos delicados del Estado para pervertir el sistema democrático desde dentro. Véase Pumpido en el TC, Tezanos en el INE, Escrivá en e Banco de España, Lola y Álvaro en la FGE, otros exministros en Red Eléctrica, en el Consejo de Estado.
Lucas_Quete_Polar|@Juanfelipe #112 Cerrar @ Santi86 # 92 Por supuesto que apoyo el trabajo de la UCO, pero siempre (no habrás leído ningún comentario mío atacando a la UCO), tanto informe a favor de un partido como de otro, lo que no es el caso de la derecha y sus seguidores, que pusieron verde a la UCO cuando informó de que no había nada en el caso de la mujer de Sánchez que lleva Peinado (decían..de quién depende la UCO, pues eso) Apoyar el trabajo de la UCO está muy bien. Lo que no está tan bien es inventarse que la UCO dice cosas que no dice, o que los demás insultan a la UCO cuando, a diferencia de los tuyos, no lo hacen.
Juanfelipe|@marcameron #102 Cerrar @ Juanfelipe # 95 Te mean en la cara y dicen que llueve esos a quienes votas. ¿Sientes ese liquido calentito en la cara? A no ser que en realidad formes parte de... ¿Eh truán? Veo que tienes experiencia en eso que cuentas, lo habrás vivido, yo no, si tú votas así pues adelante, sigue
Jjsusovick|Sánchez vino a degenerar España, a exprimirla para él y su mujer, su hermano, su fiel amigo Ábalos y todos los chupópteros del gobierno.
Jjsusovick|La cara de esta Leire le delata. En el PSOE tienen cloacas bien escogidas. Putrefacción y corrupción Sanchistas y al por mayor. Quien lo diría de un mentiroso que dijo que venía a REGENERAR.
Ciertamente_circunspecto|Guapa y con pinta de haber trabajdo duro.
marcameron|@Yo_PEP #122 Cerrar Lo lastimoso es que este diario no publique esta noticia en primera plana por el mero hecho de no tener la exclusiva de la noticia (El Confidencial). Los audios de esta delincuente destapan uno de los casos más graves que se hayan conocido jamás perpetrados por un gobierno. Espero que esta botijo y sus secuaces ingresen en prisión No la publica en primera página porque Sánchez ha dado la orden adecuada al respecto. El MUNDO, como el resto de medios de comunicación españoles, se sostiene gracias al SOBORNO del gobierno de España, denominado con el eufemismo de "publicidad institucional". Me encantaría que EL MUNDO publicase las cuentas del dinero recibido por Sánchez en esta partida durante los últimos 6 años. Ahí tiene la imparcialidad y objetividad de EL MUNDO bien retratada.
catzumizu|Pero es mujer de Cerdan? Cuidado con los titulares machistas¿
GranCanarion|Un bicho más en esta España
Boring|Dejando al margen el intento fallido de golpe de estado. Lo que está pasando últimamente es, con diferencia, lo más grave que ha ocurrido en la história de nuestra democracia. El PSOE de Pedro Sánchez, con sus maniobras y trapicheos, con los más indeseables y sinvergüenzas de éste país, está intentado hacer una transición a un régimen Bolivariano similar al de Venezuela para perpetuarse en el poder.
FURILO|Lo que decia, que dentro de poco empezarán a matar a gente y llevarla a Paracuellos!!
Yo_PEP|Lo lastimoso es que este diario no publique esta noticia en primera plana por el mero hecho de no tener la exclusiva de la noticia (El Confidencial). Los audios de esta delincuente destapan uno de los casos más graves que se hayan conocido jamás perpetrados por un gobierno. Espero que esta botijo y sus secuaces ingresen en prisión
Alain_Petit|tiene cara de libélulo con peluca..
Juanfelipe|@marcameron #110 Cerrar @ PAUS # 81 Es lo que llevan preparando desde ZP cuando regaló dos canales de TV públicos para propaganda socialista, la Sexta y Cuatro y empezaron con ingeniería financiera a dilapidar cientos de millones de euros en comprar al resto de medios, y por supuesto ingeniería de poder, para colocar sus peones en todas las instituciones públicas empezando por la abogacía y fiscalía y terminando con el sistema judicial. Por suerte a Cuatro le dieron el toque y ha empezado a cambiar, pero la Sexta je. Evidentemente Sánchez no ha quedado muy convencido y esta en trámites de regalar otras dos cadenas públicas de TV a nuevos postores, que al final serán el mismo perro con distinto collar. Menudo cuento cuentas
Josh_Rod|Yo no encuentro palabras para describir lo que estamos viendo. La única diferencia con una dictadura bolivariana o estalinista, es que aquí todavía no fusilan al director de la OCU.
cvs|Cuando vamos a salir a las calles compatriotas? Qué más se necesita? Como esto siga así, en breve no seremos dignos ni de soñar con soluciones!!! Movámonos Dios santo!!!
FURILO|Estoy seguro que en el gobierno, no la conoce nadie...jijijiji
jonbil37|Aquellos casos de Villarejo y Bárcenas que dice usted eran mucho más graves porque eran por espionaje a otros partidos y robo de millones de euros. En lo del FGE, Begoña y David no hay cuantificado ningún botín en euros y los presuntos delitos son de mucha menor entidad
Truth_defender|Tiene cara de todo menos de honrada
Jjsusovick|Sánchez y su banda vinieron a orquestar una España dividida y polarizada para supervivir en la mentira y la desfachatez. Sin importarles el país ni los españoles.
marcameron|@Romrom #16 Cerrar Estoy seguro de que esta fontanera del PSOE quería cargarse al Teniente Coronel de la UCO por su cuenta propia y sin haberlo consultado, ni pedido permiso, ni comentado con aquellos para quienes trabaja, ni recibido instrucción alguna y sin conocimiento por parte de sanchez (como no lo tenía con el enchufe del hermano) ni de bolaños. Es una persona que iba por libre y en el PSOE no sabían nada, ni lo consentían, ni lo compartían. Es más, seguro que sanchez da instrucciones al fiscal general y a la abogacía del Estado para querellarse contra ella, por conspirar contra las fuerzas y cuerpos de seguridad del Estado. Espero ansioso que hoy mismo dé una rueda de prensa para explicar todo esto Su comentario es muy interesante. Y ha dado las claves del asunto. El problema es que si el PSOE se querella contra ella, puede suceder que la muchacha empiece a cantar todo lo que sabe. Y otro Ábalos soltando whatsapps no lo podría soportar ni siquiera este gobierno de Sánchez. De momento quien se va a personar en esta nueva causa va a ser el propio sindicato de la guardia civil. Espere sentado que haga otro tanto el PSOE por la cuenta que le trae. De hecho la respuesta del PSOE al respecto ha sido la típica, no hay nada y esto es un bulo. Mucha tibieza. Por algo será. El siguiente paso del PSOE será culpar al PP. Tiempo al tiempo. No se llega a Directora de Relaciones Institucionales, Filatelia, Estudios y Futuro de Correos de la noche a la mañana sin la mano de Sánchez detrás.
Juanfelipe|@Santi86 #92 Cerrar @ Juanfelipe # 72 Me alegra que apoyes el trabajo de la UCO. Por supuesto que apoyo el trabajo de la UCO, pero siempre (no habrás leído ningún comentario mío atacando a la UCO), tanto informe a favor de un partido como de otro, lo que no es el caso de la derecha y sus seguidores, que pusieron verde a la UCO cuando informó de que no había nada en el caso de la mujer de Sánchez que lleva Peinado (decían..de quién depende la UCO, pues eso)
EL_AVISPERO|El otro día a las puertas de un colegio asesinaron a un hombre que era mejor persona que está tipa.
